No.,Time,T.amb (°C),T.D.REF - normal PV (°C),T.U.REF - normal PV (°C),T.D.CPV-HNEPCM-HNF (°C),T.U.CPV-HNEPCM-HNF (°C),T.F.IN Hybrid NF (°C),T.F.DELTA Hybrid NF (°C),V.REF - normal PV (V),V.CPV-Hybrid (V),I.REF - normal PV (A),I.CPV-Hybrid (A),Direct POA irradiance - reference (W/m2),Effective irradiance - CPV hybrid (W/m2),Ceff - mirrors,P(max) REF (W),P(max) CPV Hybrid (W),Isc REF (A),Isc CPV Hybrid (A),Voc REF (V),Voc CPV Hybrid (V),FF REF,FF CPV Hybrid,P.REF normal PV (W),P.CPV-HNEPCM-HNF (W),AREA (m2),ζele.REF (%),ζele.CPV-Hybrid (%),m Hybrid NF (kg/s),Cp Hybrid NF (J/kg�K),Q.CPV-Hybrid (W),ζth.CPV-Hybrid (%),ζtotal.REF (%),ζtotal.CPV-Hybrid (%)
251,10:05:00,33.660,66.210,64.190,47.210,45.790,32.150,1.506,16.207,17.320,0.833,1.356,804.200,1276.800,1.588,13.495,23.488,0.910,1.482,19.877,21.097,0.746,0.751,13.500,23.486,0.189,8.882,9.732,0.018,4155.000,114.511,47.453,8.882,57.185,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
252,10:05:30,33.670,66.210,64.200,47.210,45.800,32.150,1.506,16.207,17.320,0.832,1.356,803.900,1276.700,1.588,13.489,23.485,0.910,1.482,19.877,21.097,0.746,0.751,13.484,23.486,0.189,8.875,9.733,0.018,4155.000,114.511,47.457,8.875,57.190,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
253,10:06:00,33.680,66.210,64.200,47.210,45.810,32.150,1.505,16.207,17.320,0.832,1.355,803.200,1275.900,1.589,13.477,23.471,0.909,1.481,19.877,21.097,0.746,0.751,13.484,23.469,0.189,8.883,9.732,0.018,4155.000,114.435,47.455,8.883,57.187,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
254,10:06:30,33.680,66.200,64.200,47.200,45.810,32.160,1.504,16.207,17.320,0.831,1.354,802.300,1274.900,1.589,13.463,23.454,0.908,1.480,19.877,21.097,0.746,0.751,13.468,23.451,0.189,8.882,9.733,0.018,4155.000,114.359,47.460,8.882,57.193,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
255,10:07:00,33.690,66.190,64.200,47.190,45.810,32.160,1.502,16.208,17.320,0.830,1.353,801.600,1274.100,1.590,13.451,23.439,0.907,1.479,19.877,21.097,0.746,0.751,13.453,23.434,0.189,8.879,9.732,0.018,4155.000,114.207,47.427,8.879,57.159,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
256,10:07:30,33.700,66.190,64.210,47.190,45.810,32.160,1.502,16.207,17.320,0.829,1.353,801.200,1273.800,1.590,13.444,23.434,0.907,1.479,19.877,21.097,0.746,0.751,13.436,23.434,0.189,8.873,9.734,0.018,4155.000,114.207,47.438,8.873,57.172,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
257,10:08:00,33.710,66.200,64.220,47.200,45.820,32.160,1.503,16.207,17.320,0.830,1.353,801.300,1274.300,1.590,13.445,23.442,0.907,1.479,19.876,21.097,0.746,0.751,13.452,23.434,0.189,8.882,9.730,0.018,4155.000,114.283,47.451,8.882,57.181,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
258,10:08:30,33.720,66.220,64.250,47.210,45.830,32.160,1.505,16.205,17.319,0.830,1.355,801.900,1275.800,1.591,13.454,23.467,0.907,1.481,19.875,21.096,0.746,0.751,13.450,23.467,0.189,8.875,9.732,0.018,4155.000,114.435,47.459,8.875,57.191,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
259,10:09:00,33.720,66.270,64.290,47.240,45.860,32.160,1.508,16.203,17.318,0.831,1.357,803.100,1278.000,1.591,13.472,23.506,0.909,1.483,19.872,21.094,0.746,0.751,13.465,23.501,0.189,8.871,9.729,0.018,4155.000,114.663,47.471,8.871,57.201,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
260,10:09:30,33.730,66.330,64.350,47.270,45.890,32.160,1.513,16.199,17.316,0.833,1.360,804.700,1280.800,1.592,13.494,23.554,0.910,1.487,19.868,21.092,0.746,0.751,13.494,23.550,0.189,8.872,9.728,0.018,4155.000,115.043,47.525,8.872,57.253,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
261,10:10:00,33.740,66.400,64.420,47.320,45.930,32.160,1.517,16.195,17.313,0.835,1.363,806.400,1283.900,1.592,13.518,23.606,0.912,1.490,19.863,21.089,0.746,0.751,13.523,23.598,0.189,8.873,9.725,0.018,4155.000,115.347,47.535,8.873,57.260,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
262,10:10:30,33.750,66.490,64.500,47.370,45.970,32.160,1.521,16.190,17.310,0.836,1.366,808.000,1286.700,1.592,13.540,23.653,0.914,1.493,19.858,21.086,0.746,0.751,13.535,23.645,0.189,8.863,9.723,0.018,4155.000,115.652,47.557,8.863,57.280,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
263,10:11:00,33.750,66.590,64.580,47.430,46.020,32.160,1.525,16.184,17.307,0.837,1.369,809.200,1288.900,1.593,13.554,23.688,0.915,1.496,19.852,21.082,0.746,0.751,13.546,23.693,0.189,8.857,9.726,0.018,4155.000,115.956,47.600,8.857,57.327,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
264,10:11:30,33.760,66.680,64.660,47.490,46.070,32.160,1.527,16.179,17.304,0.838,1.370,809.800,1290.200,1.593,13.559,23.707,0.916,1.497,19.846,21.079,0.746,0.751,13.558,23.706,0.189,8.858,9.722,0.018,4155.000,116.108,47.615,8.858,57.337,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
265,10:12:00,33.770,66.770,64.740,47.540,46.120,32.160,1.527,16.174,17.301,0.838,1.370,809.800,1290.500,1.594,13.554,23.706,0.916,1.498,19.841,21.076,0.746,0.751,13.554,23.702,0.189,8.856,9.718,0.018,4155.000,116.108,47.604,8.856,57.322,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
266,10:12:30,33.770,66.850,64.810,47.590,46.160,32.160,1.526,16.170,17.298,0.837,1.369,809.200,1289.700,1.594,13.538,23.687,0.915,1.497,19.836,21.073,0.746,0.751,13.534,23.681,0.189,8.849,9.715,0.018,4155.000,116.032,47.602,8.849,57.317,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
267,10:13:00,33.780,66.910,64.860,47.620,46.180,32.160,1.523,16.167,17.296,0.836,1.368,808.000,1288.000,1.594,13.515,23.654,0.914,1.495,19.832,21.071,0.746,0.751,13.516,23.661,0.189,8.850,9.720,0.018,4155.000,115.804,47.571,8.850,57.291,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
268,10:13:30,33.790,66.950,64.900,47.640,46.200,32.160,1.520,16.164,17.295,0.834,1.365,806.500,1285.900,1.594,13.488,23.613,0.912,1.492,19.830,21.070,0.746,0.751,13.481,23.608,0.189,8.844,9.714,0.018,4155.000,115.575,47.555,8.844,57.269,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
269,10:14:00,33.800,66.970,64.920,47.650,46.210,32.160,1.517,16.163,17.295,0.833,1.363,804.900,1283.600,1.595,13.461,23.570,0.910,1.489,19.829,21.069,0.746,0.751,13.464,23.573,0.189,8.850,9.717,0.018,4155.000,115.347,47.546,8.850,57.263,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
270,10:14:30,33.800,66.960,64.920,47.650,46.210,32.160,1.514,16.163,17.295,0.831,1.361,803.600,1281.700,1.595,13.438,23.535,0.909,1.487,19.829,21.069,0.746,0.751,13.431,23.538,0.189,8.843,9.717,0.018,4155.000,115.119,47.523,8.843,57.240,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
271,10:15:00,33.810,66.940,64.910,47.630,46.200,32.160,1.512,16.164,17.295,0.830,1.359,802.700,1280.400,1.595,13.424,23.513,0.908,1.486,19.830,21.070,0.746,0.751,13.416,23.504,0.189,8.843,9.713,0.018,4155.000,114.967,47.508,8.843,57.221,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.6x
272,10:15:30,33.820,66.910,64.880,47.610,46.190,32.160,1.511,16.166,17.296,0.830,1.359,802.300,1280.000,1.595,13.419,23.506,0.907,1.485,19.831,21.071,0.746,0.751,13.418,23.505,0.189,8.849,9.716,0.018,4155.000,114.891,47.491,8.849,57.208,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.6x
273,10:16:00,33.830,66.870,64.850,47.590,46.170,32.160,1.512,16.168,17.298,0.830,1.360,802.500,1280.400,1.596,13.424,23.517,0.907,1.486,19.834,21.072,0.746,0.751,13.419,23.525,0.189,8.848,9.721,0.018,4155.000,114.967,47.508,8.848,57.229,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.6x
274,10:16:30,33.840,66.830,64.830,47.560,46.160,32.160,1.514,16.170,17.299,0.831,1.361,803.100,1281.600,1.596,13.437,23.541,0.908,1.487,19.836,21.074,0.746,0.751,13.437,23.544,0.189,8.853,9.720,0.018,4155.000,115.119,47.526,8.853,57.246,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.6x
275,10:17:00,33.850,66.800,64.800,47.540,46.140,32.160,1.516,16.172,17.300,0.832,1.363,804.100,1283.300,1.596,13.455,23.573,0.909,1.489,19.838,21.075,0.746,0.751,13.455,23.580,0.189,8.854,9.722,0.018,4155.000,115.271,47.526,8.854,57.248,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.6x
276,10:17:30,33.850,66.770,64.780,47.530,46.140,32.160,1.519,16.173,17.301,0.833,1.364,805.100,1285.000,1.596,13.473,23.606,0.910,1.491,19.839,21.075,0.746,0.751,13.472,23.599,0.189,8.854,9.717,0.018,4155.000,115.499,47.557,8.854,57.274,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.6x
277,10:18:00,33.860,66.760,64.780,47.520,46.130,32.160,1.521,16.174,17.301,0.834,1.366,805.900,1286.400,1.596,13.487,23.631,0.911,1.493,19.840,21.076,0.746,0.751,13.489,23.633,0.189,8.856,9.720,0.018,4155.000,115.652,47.568,8.856,57.288,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.6x
278,10:18:30,33.870,66.760,64.780,47.520,46.140,32.160,1.522,16.173,17.301,0.834,1.367,806.200,1287.000,1.596,13.492,23.642,0.912,1.493,19.840,21.075,0.746,0.751,13.488,23.650,0.189,8.852,9.723,0.018,4155.000,115.728,47.577,8.852,57.300,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.6x
279,10:19:00,33.880,66.780,64.800,47.540,46.150,32.160,1.521,16.172,17.300,0.834,1.366,805.900,1286.600,1.596,13.486,23.634,0.911,1.493,19.839,21.075,0.746,0.751,13.487,23.632,0.189,8.855,9.718,0.018,4155.000,115.652,47.560,8.855,57.279,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.6x
280,10:19:30,33.900,66.810,64.830,47.560,46.170,32.160,1.519,16.170,17.299,0.833,1.365,805.000,1285.200,1.597,13.469,23.606,0.910,1.491,19.837,21.073,0.746,0.751,13.470,23.613,0.189,8.853,9.721,0.018,4155.000,115.499,47.550,8.853,57.271,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.6x
281,10:20:00,33.910,66.850,64.860,47.590,46.190,32.160,1.515,16.168,17.297,0.831,1.362,803.400,1282.800,1.597,13.440,23.559,0.909,1.489,19.834,21.072,0.745,0.751,13.436,23.559,0.189,8.848,9.717,0.018,4155.000,115.195,47.513,8.848,57.230,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.6x
282,10:20:30,33.920,66.910,64.910,47.620,46.220,32.160,1.511,16.165,17.295,0.829,1.359,801.500,1279.700,1.597,13.404,23.499,0.906,1.485,19.831,21.070,0.746,0.751,13.401,23.504,0.189,8.846,9.718,0.018,4155.000,114.891,47.503,8.846,57.220,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.6x
283,10:21:00,33.930,66.960,64.950,47.650,46.240,32.160,1.506,16.162,17.294,0.827,1.355,799.300,1276.200,1.597,13.365,23.433,0.904,1.481,19.827,21.068,0.746,0.751,13.366,23.433,0.189,8.848,9.715,0.018,4155.000,114.511,47.475,8.848,57.190,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.6x
284,10:21:30,33.940,67.020,65.000,47.690,46.270,32.160,1.500,16.159,17.292,0.825,1.351,797.200,1272.800,1.597,13.327,23.368,0.901,1.477,19.824,21.066,0.746,0.751,13.331,23.361,0.189,8.848,9.711,0.018,4155.000,114.055,47.412,8.848,57.124,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.6x
285,10:22:00,33.960,67.070,65.040,47.720,46.290,32.160,1.496,16.157,17.290,0.823,1.348,795.400,1270.000,1.597,13.294,23.313,0.899,1.474,19.821,21.064,0.746,0.751,13.297,23.307,0.189,8.845,9.710,0.018,4155.000,113.751,47.390,8.845,57.100,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.6x
286,10:22:30,33.970,67.110,65.070,47.740,46.310,32.160,1.493,16.155,17.289,0.821,1.346,794.100,1267.900,1.597,13.270,23.272,0.898,1.471,19.819,21.063,0.746,0.751,13.263,23.271,0.189,8.837,9.711,0.018,4155.000,113.522,47.373,8.837,57.085,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.6x
287,10:23:00,33.980,67.130,65.090,47.760,46.330,32.160,1.491,16.153,17.288,0.821,1.345,793.300,1266.700,1.597,13.256,23.249,0.897,1.470,19.818,21.062,0.746,0.751,13.262,23.252,0.189,8.845,9.713,0.018,4155.000,113.370,47.355,8.845,57.067,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.6x
288,10:23:30,34.000,67.140,65.100,47.770,46.330,32.160,1.491,16.152,17.288,0.820,1.345,793.200,1266.400,1.597,13.253,23.243,0.897,1.469,19.817,21.061,0.746,0.751,13.245,23.252,0.189,8.835,9.715,0.018,4155.000,113.370,47.366,8.835,57.081,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.6x
289,10:24:00,34.010,67.140,65.100,47.770,46.340,32.160,1.491,16.153,17.287,0.821,1.345,793.500,1266.900,1.597,13.258,23.251,0.897,1.470,19.817,21.061,0.746,0.751,13.262,23.251,0.189,8.843,9.710,0.018,4155.000,113.370,47.347,8.843,57.058,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.6x
290,10:24:30,34.030,67.120,65.080,47.760,46.330,32.160,1.493,16.154,17.288,0.821,1.346,794.000,1267.600,1.597,13.267,23.265,0.898,1.471,19.818,21.061,0.745,0.751,13.262,23.270,0.189,8.838,9.713,0.018,4155.000,113.522,47.385,8.838,57.098,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.6x
291,10:25:00,34.040,67.090,65.060,47.750,46.320,32.160,1.494,16.155,17.288,0.822,1.346,794.400,1268.300,1.596,13.277,23.279,0.898,1.472,19.820,21.062,0.746,0.751,13.279,23.270,0.189,8.845,9.707,0.018,4155.000,113.599,47.390,8.845,57.098,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.6x
292,10:25:30,34.060,67.050,65.020,47.730,46.310,32.160,1.494,16.158,17.289,0.822,1.347,794.600,1268.500,1.596,13.282,23.284,0.898,1.472,19.823,21.063,0.746,0.751,13.282,23.288,0.189,8.844,9.714,0.018,4155.000,113.599,47.383,8.844,57.096,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.6x
293,10:26:00,34.080,66.990,64.980,47.700,46.290,32.170,1.493,16.160,17.291,0.822,1.346,794.300,1267.900,1.596,13.280,23.276,0.898,1.471,19.826,21.065,0.746,0.751,13.284,23.274,0.189,8.848,9.712,0.018,4155.000,113.522,47.373,8.848,57.086,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.6x
294,10:26:30,34.090,66.940,64.940,47.680,46.280,32.170,1.491,16.163,17.292,0.821,1.345,793.400,1266.400,1.596,13.268,23.249,0.897,1.469,19.829,21.066,0.746,0.751,13.270,23.258,0.189,8.849,9.717,0.018,4155.000,113.370,47.366,8.849,57.083,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.6x
295,10:27:00,34.110,66.880,64.890,47.650,46.260,32.170,1.487,16.167,17.293,0.819,1.342,791.800,1263.800,1.596,13.245,23.204,0.895,1.466,19.832,21.068,0.746,0.751,13.241,23.207,0.189,8.848,9.716,0.018,4155.000,113.066,47.336,8.848,57.052,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.6x
296,10:27:30,34.130,66.830,64.850,47.620,46.240,32.170,1.482,16.169,17.295,0.817,1.338,789.800,1260.400,1.596,13.213,23.144,0.893,1.463,19.835,21.069,0.746,0.751,13.210,23.141,0.189,8.850,9.714,0.018,4155.000,112.686,47.304,8.850,57.018,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.6x
297,10:28:00,34.150,66.780,64.810,47.600,46.230,32.170,1.476,16.172,17.296,0.815,1.334,787.400,1256.500,1.596,13.176,23.075,0.890,1.458,19.838,21.070,0.746,0.751,13.180,23.073,0.189,8.857,9.716,0.018,4155.000,112.230,47.259,8.857,56.975,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.6x
298,10:28:30,34.170,66.750,64.790,47.590,46.220,32.180,1.470,16.173,17.296,0.812,1.330,785.000,1252.500,1.596,13.137,23.002,0.888,1.453,19.840,21.071,0.746,0.751,13.132,23.004,0.189,8.851,9.718,0.018,4155.000,111.774,47.217,8.851,56.935,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.6x
299,10:29:00,34.190,66.740,64.770,47.590,46.210,32.180,1.464,16.174,17.296,0.810,1.326,782.700,1248.800,1.596,13.100,22.935,0.885,1.449,19.841,21.071,0.746,0.751,13.101,22.934,0.189,8.856,9.717,0.018,4155.000,111.317,47.164,8.856,56.881,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.6x
300,10:29:30,34.210,66.740,64.770,47.590,46.220,32.180,1.460,16.174,17.296,0.808,1.323,780.900,1245.800,1.595,13.070,22.879,0.883,1.446,19.841,21.071,0.746,0.751,13.069,22.883,0.189,8.855,9.718,0.018,4155.000,111.013,47.148,8.855,56.867,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.6x
301,10:30:00,34.230,66.750,64.780,47.610,46.230,32.190,1.457,16.174,17.295,0.807,1.321,779.700,1243.800,1.595,13.049,22.840,0.882,1.443,19.840,21.070,0.746,0.751,13.052,22.847,0.189,8.857,9.719,0.018,4155.000,110.785,47.127,8.857,56.846,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.6x
302,10:30:30,34.250,66.780,64.800,47.630,46.250,32.190,1.455,16.172,17.294,0.806,1.319,779.100,1242.700,1.595,13.037,22.818,0.881,1.442,19.839,21.068,0.746,0.751,13.035,22.811,0.189,8.852,9.712,0.018,4155.000,110.633,47.104,8.852,56.816,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.6x
303,10:31:00,34.270,66.820,64.830,47.670,46.270,32.190,1.455,16.170,17.292,0.806,1.319,779.000,1242.500,1.595,13.034,22.812,0.881,1.442,19.836,21.066,0.746,0.751,13.033,22.808,0.189,8.852,9.713,0.018,4155.000,110.633,47.111,8.852,56.824,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
304,10:31:30,34.300,66.860,64.860,47.700,46.300,32.200,1.456,16.168,17.290,0.806,1.320,779.400,1243.000,1.595,13.038,22.818,0.881,1.442,19.834,21.064,0.746,0.751,13.031,22.823,0.189,8.846,9.715,0.018,4155.000,110.709,47.125,8.846,56.840,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
305,10:32:00,34.320,66.910,64.900,47.740,46.340,32.200,1.457,16.165,17.288,0.807,1.320,779.900,1243.700,1.595,13.044,22.828,0.882,1.443,19.831,21.062,0.746,0.751,13.045,22.820,0.189,8.850,9.708,0.018,4155.000,110.785,47.131,8.850,56.839,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
306,10:32:30,34.340,66.950,64.930,47.780,46.370,32.210,1.458,16.163,17.286,0.807,1.321,780.300,1244.300,1.595,13.049,22.835,0.882,1.444,19.829,21.060,0.746,0.751,13.044,22.835,0.189,8.844,9.710,0.018,4155.000,110.861,47.140,8.844,56.850,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
307,10:33:00,34.360,66.980,64.960,47.810,46.390,32.210,1.458,16.161,17.284,0.807,1.321,780.400,1244.400,1.594,13.049,22.834,0.882,1.444,19.827,21.058,0.746,0.751,13.042,22.832,0.189,8.842,9.708,0.018,4155.000,110.861,47.137,8.842,56.844,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
308,10:33:30,34.390,67.000,64.980,47.830,46.420,32.220,1.457,16.160,17.283,0.807,1.320,780.000,1243.700,1.594,13.041,22.818,0.882,1.443,19.825,21.056,0.746,0.751,13.041,22.814,0.189,8.846,9.705,0.018,4155.000,110.785,47.131,8.846,56.836,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
309,10:34:00,34.410,67.010,64.980,47.850,46.430,32.220,1.454,16.160,17.282,0.806,1.318,779.100,1242.000,1.594,13.025,22.787,0.881,1.441,19.825,21.055,0.746,0.751,13.025,22.778,0.189,8.845,9.703,0.018,4155.000,110.557,47.098,8.845,56.802,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
310,10:34:30,34.430,66.990,64.970,47.850,46.430,32.230,1.450,16.161,17.282,0.804,1.316,777.500,1239.500,1.594,13.000,22.740,0.879,1.438,19.826,21.055,0.746,0.751,12.993,22.743,0.189,8.842,9.708,0.018,4155.000,110.253,47.063,8.842,56.771,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
311,10:35:00,34.460,66.960,64.940,47.840,46.430,32.230,1.446,16.163,17.282,0.802,1.312,775.600,1236.400,1.594,12.969,22.683,0.877,1.434,19.828,21.056,0.746,0.751,12.963,22.674,0.189,8.843,9.703,0.018,4155.000,109.949,47.051,8.843,56.754,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
312,10:35:30,34.480,66.910,64.900,47.820,46.420,32.240,1.441,16.165,17.283,0.800,1.309,773.500,1232.900,1.594,12.937,22.622,0.875,1.430,19.831,21.057,0.746,0.751,12.932,22.623,0.189,8.846,9.709,0.018,4155.000,109.569,47.021,8.846,56.730,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
313,10:36:00,34.510,66.850,64.850,47.800,46.400,32.250,1.436,16.169,17.285,0.798,1.305,771.400,1229.700,1.594,12.906,22.564,0.872,1.427,19.835,21.058,0.746,0.751,12.903,22.557,0.189,8.850,9.706,0.018,4155.000,109.188,46.980,8.850,56.686,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
314,10:36:30,34.530,66.780,64.800,47.770,46.380,32.250,1.432,16.172,17.286,0.796,1.303,769.700,1227.000,1.594,12.881,22.516,0.870,1.424,19.838,21.059,0.746,0.751,12.873,22.524,0.189,8.849,9.713,0.018,4155.000,108.884,46.953,8.849,56.665,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
315,10:37:00,34.550,66.720,64.750,47.750,46.370,32.260,1.429,16.176,17.287,0.795,1.301,768.600,1225.100,1.594,12.865,22.484,0.869,1.421,19.842,21.061,0.746,0.751,12.860,22.490,0.189,8.853,9.713,0.018,4155.000,108.656,46.927,8.853,56.640,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
316,10:37:30,34.580,66.660,64.700,47.720,46.350,32.270,1.428,16.179,17.288,0.795,1.300,768.100,1224.400,1.594,12.860,22.472,0.869,1.421,19.846,21.062,0.746,0.751,12.862,22.474,0.189,8.860,9.712,0.018,4155.000,108.580,46.921,8.860,56.633,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
317,10:38:00,34.600,66.620,64.660,47.710,46.340,32.270,1.428,16.181,17.289,0.795,1.300,768.300,1224.700,1.594,12.866,22.479,0.869,1.421,19.848,21.063,0.746,0.751,12.864,22.476,0.189,8.859,9.710,0.018,4155.000,108.580,46.909,8.859,56.619,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
318,10:38:30,34.630,66.590,64.640,47.710,46.350,32.280,1.430,16.182,17.289,0.796,1.301,769.000,1225.900,1.594,12.879,22.501,0.870,1.422,19.850,21.063,0.746,0.751,12.881,22.493,0.189,8.863,9.708,0.018,4155.000,108.732,46.929,8.863,56.637,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
319,10:39:00,34.650,66.590,64.640,47.720,46.360,32.290,1.433,16.183,17.288,0.797,1.303,770.100,1227.700,1.594,12.898,22.533,0.871,1.424,19.850,21.062,0.746,0.751,12.898,22.526,0.189,8.862,9.708,0.018,4155.000,108.960,46.959,8.862,56.667,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
320,10:39:30,34.680,66.600,64.650,47.740,46.380,32.300,1.436,16.182,17.287,0.798,1.305,771.300,1229.700,1.594,12.917,22.567,0.872,1.427,19.849,21.060,0.746,0.751,12.913,22.560,0.189,8.858,9.707,0.018,4155.000,109.188,46.980,8.858,56.687,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
321,10:40:00,34.700,66.640,64.680,47.780,46.420,32.300,1.438,16.180,17.285,0.799,1.307,772.400,1231.400,1.594,12.933,22.596,0.874,1.429,19.847,21.058,0.746,0.751,12.928,22.591,0.189,8.856,9.707,0.018,4155.000,109.340,46.981,8.856,56.688,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
322,10:40:30,34.720,66.690,64.720,47.830,46.460,32.310,1.440,16.177,17.282,0.800,1.309,773.000,1232.600,1.595,12.941,22.614,0.874,1.430,19.844,21.055,0.746,0.751,12.942,22.622,0.189,8.858,9.711,0.018,4155.000,109.493,47.000,8.858,56.711,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
323,10:41:00,34.750,66.750,64.780,47.880,46.500,32.320,1.441,16.174,17.279,0.800,1.309,773.200,1233.100,1.595,12.941,22.617,0.874,1.431,19.840,21.052,0.746,0.751,12.939,22.618,0.189,8.854,9.705,0.018,4155.000,109.569,47.014,8.854,56.719,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
324,10:41:30,34.770,66.820,64.830,47.940,46.550,32.330,1.440,16.170,17.276,0.800,1.308,772.800,1232.600,1.595,12.931,22.604,0.874,1.430,19.836,21.049,0.746,0.751,12.936,22.597,0.189,8.857,9.700,0.018,4155.000,109.493,47.000,8.857,56.700,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.59x
325,10:42:00,34.790,66.880,64.890,47.990,46.600,32.340,1.438,16.166,17.273,0.799,1.307,772.000,1231.500,1.595,12.913,22.578,0.873,1.429,19.832,21.045,0.746,0.751,12.917,22.576,0.189,8.853,9.699,0.018,4155.000,109.340,46.977,8.853,56.676,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.6x
326,10:42:30,34.820,66.950,64.940,48.040,46.640,32.350,1.436,16.163,17.270,0.798,1.305,770.900,1229.900,1.595,12.891,22.544,0.872,1.427,19.829,21.042,0.746,0.751,12.898,22.537,0.189,8.852,9.696,0.018,4155.000,109.188,46.973,8.852,56.668,ON,Intermittent thin clouds; Hybrid loop operating; Ceff=1.6x
