No.,Time,T.amb (°C),T.D.REF - normal PV (°C),T.U.REF - normal PV (°C),T.D.CPV-HNEPCM-HNF (°C),T.U.CPV-HNEPCM-HNF (°C),T.F.IN Hybrid NF (°C),T.F.DELTA Hybrid NF (°C),V.REF - normal PV (V),V.CPV-Hybrid (V),I.REF - normal PV (A),I.CPV-Hybrid (A),Direct POA irradiance - reference (W/m2),Effective irradiance - CPV hybrid (W/m2),Ceff - mirrors,P(max) REF (W),P(max) CPV Hybrid (W),Isc REF (A),Isc CPV Hybrid (A),Voc REF (V),Voc CPV Hybrid (V),FF REF,FF CPV Hybrid,P.REF normal PV (W),P.CPV-HNEPCM-HNF (W),AREA (m2),ζele.REF (%),ζele.CPV-Hybrid (%),m Hybrid NF (kg/s),Cp Hybrid NF (J/kg�K),Q.CPV-Hybrid (W),ζth.CPV-Hybrid (%),ζtotal.REF (%),ζtotal.CPV-Hybrid (%)
207,09:43:00,33.040,65.750,63.700,46.660,45.230,31.850,1.529,16.236,17.353,0.841,1.373,812.000,1291.900,1.591,13.656,23.823,0.919,1.500,19.908,21.133,0.746,0.752,13.654,23.826,0.189,8.897,9.758,0.018,4155.000,116.260,47.614,8.897,57.372,ON,Mostly clear; Hybrid loop operating; Ceff=1.59x
208,09:43:30,33.070,65.820,63.770,46.710,45.280,31.860,1.533,16.232,17.350,0.842,1.375,813.200,1294.500,1.592,13.672,23.865,0.921,1.503,19.904,21.130,0.746,0.751,13.667,23.856,0.189,8.893,9.751,0.018,4155.000,116.564,47.643,8.893,57.394,ON,Mostly clear; Hybrid loop operating; Ceff=1.59x
209,09:44:00,33.100,65.870,63.820,46.760,45.320,31.870,1.536,16.228,17.348,0.843,1.377,813.900,1296.100,1.593,13.679,23.890,0.921,1.505,19.900,21.127,0.746,0.751,13.680,23.888,0.189,8.893,9.752,0.018,4155.000,116.792,47.677,8.893,57.429,ON,Mostly clear; Hybrid loop operating; Ceff=1.59x
210,09:44:30,33.130,65.900,63.860,46.790,45.360,31.880,1.537,16.226,17.346,0.843,1.378,814.000,1296.900,1.593,13.679,23.902,0.921,1.506,19.898,21.125,0.746,0.751,13.679,23.903,0.189,8.891,9.752,0.018,4155.000,116.868,47.679,8.891,57.431,ON,Mostly clear; Hybrid loop operating; Ceff=1.59x
211,09:45:00,33.160,65.920,63.880,46.810,45.380,31.890,1.537,16.225,17.345,0.843,1.378,813.800,1297.200,1.594,13.675,23.906,0.921,1.506,19.896,21.124,0.746,0.751,13.678,23.901,0.189,8.893,9.749,0.018,4155.000,116.868,47.668,8.893,57.417,ON,Mostly clear; Hybrid loop operating; Ceff=1.59x
212,09:45:30,33.180,65.920,63.900,46.820,45.400,31.900,1.538,16.225,17.344,0.843,1.379,813.600,1297.500,1.595,13.671,23.909,0.921,1.507,19.896,21.123,0.746,0.751,13.678,23.917,0.189,8.895,9.753,0.018,4155.000,116.944,47.688,8.895,57.441,ON,Mostly clear; Hybrid loop operating; Ceff=1.59x
213,09:46:00,33.210,65.910,63.910,46.820,45.420,31.910,1.539,16.225,17.343,0.843,1.379,813.600,1298.100,1.595,13.671,23.918,0.921,1.507,19.896,21.122,0.746,0.751,13.678,23.916,0.189,8.895,9.748,0.018,4155.000,117.020,47.697,8.895,57.445,ON,Mostly clear; Hybrid loop operating; Ceff=1.6x
214,09:46:30,33.240,65.910,63.910,46.830,45.430,31.920,1.541,16.225,17.342,0.843,1.380,814.000,1299.400,1.596,13.678,23.941,0.921,1.509,19.896,21.121,0.746,0.751,13.678,23.932,0.189,8.890,9.745,0.018,4155.000,117.172,47.711,8.890,57.456,ON,Mostly clear; Hybrid loop operating; Ceff=1.6x
215,09:47:00,33.270,65.910,63.920,46.840,45.450,31.930,1.544,16.224,17.342,0.844,1.383,815.100,1301.600,1.597,13.695,23.981,0.923,1.511,19.896,21.121,0.746,0.751,13.693,23.984,0.189,8.888,9.749,0.018,4155.000,117.400,47.723,8.888,57.473,ON,Mostly clear; Hybrid loop operating; Ceff=1.6x
216,09:47:30,33.300,65.910,63.940,46.850,45.470,31.940,1.549,16.224,17.341,0.846,1.386,816.700,1304.800,1.598,13.722,24.038,0.924,1.515,19.895,21.119,0.746,0.751,13.726,24.035,0.189,8.892,9.746,0.018,4155.000,117.781,47.760,8.892,57.506,ON,Mostly clear; Hybrid loop operating; Ceff=1.6x
217,09:48:00,33.330,65.940,63.970,46.880,45.500,31.950,1.555,16.222,17.339,0.848,1.391,818.900,1308.900,1.598,13.757,24.111,0.927,1.520,19.893,21.118,0.746,0.751,13.756,24.119,0.189,8.888,9.750,0.018,4155.000,118.237,47.795,8.888,57.545,ON,Mostly clear; Hybrid loop operating; Ceff=1.6x
218,09:48:30,33.350,65.980,64.010,46.910,45.540,31.960,1.563,16.219,17.337,0.851,1.396,821.500,1313.600,1.599,13.798,24.194,0.930,1.525,19.890,21.115,0.746,0.751,13.802,24.202,0.189,8.890,9.748,0.018,4155.000,118.845,47.869,8.890,57.618,ON,Mostly clear; Hybrid loop operating; Ceff=1.6x
219,09:49:00,33.380,66.040,64.070,46.960,45.590,31.970,1.570,16.216,17.334,0.853,1.401,824.200,1318.600,1.600,13.840,24.281,0.933,1.531,19.886,21.112,0.746,0.751,13.832,24.285,0.189,8.880,9.745,0.018,4155.000,119.377,47.901,8.880,57.646,ON,Mostly clear; Hybrid loop operating; Ceff=1.6x
220,09:49:30,33.410,66.120,64.150,47.020,45.640,31.980,1.578,16.211,17.330,0.856,1.406,826.900,1323.400,1.600,13.879,24.363,0.936,1.536,19.881,21.108,0.746,0.751,13.877,24.366,0.189,8.879,9.742,0.018,4155.000,119.986,47.971,8.879,57.712,ON,Mostly clear; Hybrid loop operating; Ceff=1.6x
221,09:50:00,33.440,66.220,64.240,47.090,45.710,31.990,1.584,16.205,17.326,0.858,1.410,829.100,1327.600,1.601,13.911,24.434,0.938,1.541,19.875,21.104,0.746,0.751,13.904,24.430,0.189,8.873,9.736,0.018,4155.000,120.442,48.001,8.873,57.737,ON,Mostly clear; Hybrid loop operating; Ceff=1.6x
222,09:50:30,33.460,66.330,64.340,47.170,45.780,32.000,1.589,16.199,17.322,0.860,1.414,830.900,1331.000,1.602,13.934,24.488,0.940,1.545,19.868,21.099,0.746,0.751,13.931,24.493,0.189,8.871,9.737,0.018,4155.000,120.822,48.029,8.871,57.766,ON,Mostly clear; Hybrid loop operating; Ceff=1.6x
223,09:51:00,33.490,66.440,64.450,47.250,45.860,32.020,1.593,16.193,17.317,0.861,1.416,832.000,1333.400,1.603,13.945,24.524,0.941,1.548,19.861,21.094,0.746,0.751,13.942,24.521,0.189,8.866,9.730,0.018,4155.000,121.126,48.064,8.866,57.794,ON,Mostly clear; Hybrid loop operating; Ceff=1.6x
224,09:51:30,33.520,66.560,64.550,47.330,45.930,32.030,1.595,16.186,17.313,0.862,1.418,832.600,1334.900,1.603,13.948,24.543,0.942,1.549,19.854,21.089,0.746,0.751,13.952,24.550,0.189,8.866,9.731,0.018,4155.000,121.278,48.070,8.866,57.800,ON,Mostly clear; Hybrid loop operating; Ceff=1.6x
225,09:52:00,33.540,66.670,64.650,47.410,46.000,32.040,1.596,16.180,17.308,0.862,1.418,832.700,1335.700,1.604,13.943,24.550,0.942,1.550,19.847,21.084,0.746,0.751,13.947,24.543,0.189,8.862,9.722,0.018,4155.000,121.354,48.071,8.862,57.793,ON,Mostly clear; Hybrid loop operating; Ceff=1.6x
226,09:52:30,33.570,66.770,64.740,47.480,46.060,32.050,1.597,16.174,17.304,0.862,1.419,832.600,1336.100,1.605,13.935,24.551,0.942,1.551,19.841,21.080,0.746,0.751,13.942,24.554,0.189,8.860,9.724,0.018,4155.000,121.430,48.087,8.860,57.810,ON,Mostly clear; Hybrid loop operating; Ceff=1.6x
227,09:53:00,33.600,66.850,64.820,47.530,46.110,32.060,1.598,16.169,17.301,0.861,1.419,832.600,1336.600,1.605,13.929,24.555,0.941,1.551,19.835,21.076,0.746,0.751,13.922,24.550,0.189,8.847,9.718,0.018,4155.000,121.506,48.099,8.847,57.817,ON,Mostly clear; Hybrid loop operating; Ceff=1.61x
228,09:53:30,33.620,66.920,64.890,47.580,46.160,32.070,1.600,16.166,17.298,0.862,1.420,832.800,1337.600,1.606,13.929,24.568,0.942,1.552,19.831,21.073,0.746,0.751,13.935,24.563,0.189,8.853,9.716,0.018,4155.000,121.658,48.123,8.853,57.839,ON,Mostly clear; Hybrid loop operating; Ceff=1.61x
229,09:54:00,33.650,66.970,64.940,47.620,46.200,32.080,1.602,16.163,17.296,0.862,1.422,833.600,1339.400,1.607,13.939,24.598,0.943,1.554,19.828,21.070,0.745,0.751,13.933,24.595,0.189,8.843,9.716,0.018,4155.000,121.810,48.119,8.843,57.834,ON,Mostly clear; Hybrid loop operating; Ceff=1.61x
230,09:54:30,33.670,67.000,64.980,47.650,46.230,32.090,1.607,16.160,17.294,0.864,1.425,834.900,1342.200,1.608,13.960,24.646,0.944,1.557,19.826,21.068,0.746,0.751,13.962,24.644,0.189,8.848,9.715,0.018,4155.000,122.191,48.168,8.848,57.883,ON,Mostly clear; Hybrid loop operating; Ceff=1.61x
231,09:55:00,33.700,67.020,65.000,47.670,46.260,32.100,1.612,16.159,17.293,0.866,1.429,836.900,1346.000,1.608,13.991,24.712,0.946,1.562,19.824,21.067,0.746,0.751,13.994,24.712,0.189,8.847,9.714,0.018,4155.000,122.571,48.181,8.847,57.895,ON,Mostly clear; Hybrid loop operating; Ceff=1.61x
232,09:55:30,33.720,67.030,65.020,47.690,46.280,32.120,1.620,16.158,17.292,0.868,1.434,839.400,1350.500,1.609,14.031,24.794,0.949,1.567,19.823,21.066,0.746,0.751,14.025,24.797,0.189,8.840,9.715,0.018,4155.000,123.179,48.259,8.840,57.974,ON,Mostly clear; Hybrid loop operating; Ceff=1.61x
233,09:56:00,33.740,67.030,65.040,47.700,46.300,32.130,1.627,16.157,17.290,0.871,1.439,842.200,1355.600,1.610,14.077,24.884,0.952,1.573,19.822,21.064,0.746,0.751,14.073,24.880,0.189,8.841,9.711,0.018,4155.000,123.711,48.285,8.841,57.996,ON,Mostly clear; Hybrid loop operating; Ceff=1.61x
234,09:56:30,33.760,67.040,65.060,47.710,46.330,32.140,1.635,16.157,17.289,0.874,1.445,845.000,1360.600,1.610,14.123,24.975,0.955,1.579,19.822,21.063,0.746,0.751,14.121,24.983,0.189,8.842,9.715,0.018,4155.000,124.320,48.345,8.842,58.060,ON,Mostly clear; Hybrid loop operating; Ceff=1.61x
235,09:57:00,33.790,67.050,65.080,47.730,46.350,32.150,1.643,16.156,17.288,0.877,1.450,847.500,1365.400,1.611,14.165,25.060,0.958,1.584,19.820,21.062,0.746,0.751,14.169,25.068,0.189,8.846,9.714,0.018,4155.000,124.928,48.410,8.846,58.124,ON,Mostly clear; Hybrid loop operating; Ceff=1.61x
236,09:57:30,33.810,67.070,65.110,47.750,46.380,32.160,1.649,16.154,17.287,0.879,1.454,849.700,1369.400,1.612,14.199,25.131,0.961,1.589,19.819,21.060,0.746,0.751,14.199,25.135,0.189,8.842,9.712,0.018,4155.000,125.384,48.445,8.842,58.157,ON,Mostly clear; Hybrid loop operating; Ceff=1.61x
237,09:58:00,33.830,67.100,65.150,47.780,46.410,32.170,1.654,16.152,17.285,0.880,1.457,851.200,1372.400,1.612,14.222,25.183,0.962,1.592,19.817,21.058,0.746,0.751,14.214,25.184,0.189,8.835,9.709,0.018,4155.000,125.764,48.486,8.835,58.195,ON,Mostly clear; Hybrid loop operating; Ceff=1.61x
238,09:58:30,33.850,67.150,65.200,47.820,46.450,32.180,1.657,16.149,17.283,0.881,1.459,852.100,1374.500,1.613,14.234,25.217,0.963,1.595,19.813,21.056,0.746,0.751,14.227,25.216,0.189,8.834,9.707,0.018,4155.000,125.992,48.500,8.834,58.206,ON,Mostly clear; Hybrid loop operating; Ceff=1.61x
239,09:59:00,33.870,67.210,65.260,47.860,46.500,32.190,1.659,16.146,17.280,0.882,1.460,852.500,1375.700,1.614,14.236,25.234,0.964,1.596,19.809,21.053,0.746,0.751,14.241,25.229,0.189,8.838,9.703,0.018,4155.000,126.145,48.516,8.838,58.219,ON,Mostly clear; Hybrid loop operating; Ceff=1.61x
240,09:59:30,33.890,67.290,65.340,47.910,46.550,32.200,1.660,16.141,17.277,0.882,1.461,852.500,1376.200,1.614,14.231,25.239,0.964,1.597,19.804,21.049,0.745,0.751,14.236,25.242,0.189,8.836,9.705,0.018,4155.000,126.221,48.527,8.836,58.232,ON,Mostly clear; Hybrid loop operating; Ceff=1.61x
241,10:00:00,33.910,67.380,65.420,47.970,46.600,32.210,1.660,16.136,17.273,0.881,1.461,852.400,1376.600,1.615,14.223,25.240,0.963,1.597,19.799,21.046,0.746,0.751,14.216,25.236,0.189,8.824,9.699,0.018,4155.000,126.221,48.513,8.824,58.213,ON,Mostly clear; Hybrid loop operating; Ceff=1.62x
242,10:00:30,33.930,67.480,65.510,48.040,46.660,32.220,1.661,16.130,17.270,0.881,1.462,852.400,1377.200,1.616,14.217,25.244,0.963,1.598,19.793,21.042,0.746,0.751,14.211,25.249,0.189,8.821,9.700,0.018,4155.000,126.297,48.521,8.821,58.222,ON,Mostly clear; Hybrid loop operating; Ceff=1.62x
243,10:01:00,33.940,67.580,65.600,48.100,46.720,32.230,1.663,16.124,17.266,0.882,1.463,852.700,1378.400,1.616,14.217,25.259,0.964,1.599,19.786,21.038,0.745,0.751,14.221,25.260,0.189,8.824,9.696,0.018,4155.000,126.449,48.537,8.824,58.234,ON,Mostly clear; Hybrid loop operating; Ceff=1.62x
244,10:01:30,33.960,67.690,65.700,48.170,46.780,32.240,1.666,16.118,17.262,0.883,1.465,853.700,1380.400,1.617,14.226,25.289,0.965,1.601,19.779,21.033,0.745,0.751,14.232,25.289,0.189,8.821,9.693,0.018,4155.000,126.677,48.555,8.821,58.248,ON,Mostly clear; Hybrid loop operating; Ceff=1.62x
245,10:02:00,33.980,67.800,65.800,48.240,46.840,32.250,1.671,16.112,17.258,0.884,1.468,855.200,1383.500,1.618,14.244,25.338,0.966,1.605,19.773,21.029,0.746,0.751,14.243,25.335,0.189,8.812,9.689,0.018,4155.000,127.057,48.591,8.812,58.280,ON,Mostly clear; Hybrid loop operating; Ceff=1.62x
246,10:02:30,33.990,67.900,65.890,48.310,46.900,32.260,1.677,16.106,17.255,0.886,1.472,857.300,1387.400,1.618,14.273,25.403,0.968,1.609,19.766,21.025,0.746,0.751,14.270,25.399,0.189,8.807,9.686,0.018,4155.000,127.513,48.629,8.807,58.315,ON,Mostly clear; Hybrid loop operating; Ceff=1.62x
247,10:03:00,34.010,67.990,65.970,48.370,46.960,32.270,1.684,16.101,17.251,0.889,1.477,859.800,1392.000,1.619,14.308,25.481,0.971,1.614,19.761,21.021,0.746,0.751,14.314,25.480,0.189,8.808,9.685,0.018,4155.000,128.045,48.670,8.808,58.355,ON,Mostly clear; Hybrid loop operating; Ceff=1.62x
248,10:03:30,34.020,68.070,66.050,48.420,47.010,32.270,1.692,16.097,17.248,0.891,1.482,862.500,1396.900,1.620,14.348,25.566,0.974,1.620,19.756,21.018,0.746,0.751,14.342,25.562,0.189,8.798,9.682,0.018,4155.000,128.654,48.730,8.798,58.412,ON,Mostly clear; Hybrid loop operating; Ceff=1.62x
249,10:04:00,34.040,68.130,66.110,48.470,47.050,32.280,1.700,16.093,17.245,0.894,1.487,865.100,1401.700,1.620,14.387,25.648,0.977,1.625,19.751,21.015,0.746,0.751,14.387,25.643,0.189,8.799,9.680,0.018,4155.000,129.262,48.793,8.799,58.472,ON,Mostly clear; Hybrid loop operating; Ceff=1.62x
250,10:04:30,34.050,68.180,66.160,48.500,47.090,32.290,1.706,16.090,17.243,0.896,1.492,867.300,1405.900,1.621,14.421,25.722,0.980,1.630,19.748,21.013,0.745,0.751,14.417,25.727,0.189,8.795,9.682,0.018,4155.000,129.718,48.819,8.795,58.501,ON,Mostly clear; Hybrid loop operating; Ceff=1.62x
251,10:05:00,34.060,68.220,66.200,48.530,47.120,32.300,1.712,16.088,17.242,0.898,1.495,869.100,1409.300,1.622,14.448,25.781,0.981,1.634,19.746,21.011,0.746,0.751,14.447,25.777,0.189,8.795,9.678,0.018,4155.000,130.174,48.872,8.795,58.550,ON,Mostly clear; Hybrid loop operating; Ceff=1.62x
252,10:05:30,34.070,68.240,66.230,48.540,47.140,32.310,1.716,16.086,17.241,0.899,1.498,870.200,1411.700,1.622,14.464,25.822,0.983,1.637,19.744,21.010,0.745,0.751,14.461,25.827,0.189,8.793,9.680,0.018,4155.000,130.479,48.903,8.793,58.583,ON,Mostly clear; Hybrid loop operating; Ceff=1.62x
253,10:06:00,34.090,68.250,66.250,48.550,47.150,32.310,1.718,16.085,17.240,0.900,1.499,870.700,1413.100,1.623,14.472,25.846,0.983,1.638,19.743,21.009,0.746,0.751,14.477,25.843,0.189,8.797,9.676,0.018,4155.000,130.631,48.911,8.797,58.588,ON,Mostly clear; Hybrid loop operating; Ceff=1.62x
254,10:06:30,34.100,68.250,66.260,48.550,47.170,32.320,1.719,16.085,17.239,0.900,1.500,870.700,1413.600,1.624,14.471,25.855,0.983,1.639,19.743,21.008,0.746,0.751,14.477,25.859,0.189,8.797,9.679,0.018,4155.000,130.707,48.923,8.797,58.601,ON,Mostly clear; Hybrid loop operating; Ceff=1.62x
255,10:07:00,34.110,68.250,66.280,48.560,47.180,32.330,1.719,16.085,17.239,0.899,1.500,870.400,1413.700,1.624,14.466,25.856,0.983,1.639,19.742,21.008,0.745,0.751,14.460,25.859,0.189,8.790,9.678,0.018,4155.000,130.707,48.919,8.790,58.597,ON,Mostly clear; Hybrid loop operating; Ceff=1.62x
256,10:07:30,34.120,68.260,66.290,48.560,47.190,32.330,1.719,16.084,17.239,0.899,1.500,870.100,1413.800,1.625,14.460,25.856,0.983,1.639,19.742,21.007,0.745,0.751,14.460,25.859,0.189,8.793,9.677,0.018,4155.000,130.707,48.916,8.793,58.593,ON,Mostly clear; Hybrid loop operating; Ceff=1.62x
257,10:08:00,34.130,68.270,66.310,48.570,47.200,32.340,1.719,16.083,17.238,0.899,1.500,870.000,1414.200,1.626,14.457,25.862,0.982,1.640,19.741,21.007,0.746,0.751,14.459,25.857,0.189,8.793,9.674,0.018,4155.000,130.707,48.902,8.793,58.576,ON,Mostly clear; Hybrid loop operating; Ceff=1.63x
258,10:08:30,34.140,68.300,66.340,48.590,47.220,32.350,1.721,16.081,17.237,0.899,1.501,870.300,1415.300,1.626,14.461,25.880,0.983,1.641,19.739,21.006,0.745,0.751,14.457,25.873,0.189,8.789,9.672,0.018,4155.000,130.859,48.921,8.789,58.593,ON,Mostly clear; Hybrid loop operating; Ceff=1.63x
259,10:09:00,34.150,68.340,66.380,48.610,47.250,32.350,1.724,16.079,17.235,0.900,1.504,871.200,1417.300,1.627,14.473,25.915,0.984,1.643,19.736,21.004,0.745,0.751,14.471,25.921,0.189,8.789,9.677,0.018,4155.000,131.087,48.937,8.789,58.614,ON,Mostly clear; Hybrid loop operating; Ceff=1.63x
260,10:09:30,34.160,68.400,66.440,48.650,47.280,32.360,1.729,16.075,17.233,0.902,1.507,872.800,1420.300,1.627,14.494,25.966,0.985,1.647,19.732,21.001,0.746,0.751,14.500,25.970,0.189,8.790,9.675,0.018,4155.000,131.467,48.975,8.790,58.650,ON,Mostly clear; Hybrid loop operating; Ceff=1.63x
261,10:10:00,34.170,68.480,66.510,48.700,47.330,32.360,1.735,16.071,17.230,0.904,1.511,874.800,1424.200,1.628,14.523,26.031,0.988,1.651,19.727,20.998,0.745,0.751,14.528,26.035,0.189,8.787,9.672,0.018,4155.000,131.923,49.010,8.787,58.682,ON,Mostly clear; Hybrid loop operating; Ceff=1.63x
262,10:10:30,34.170,68.570,66.600,48.760,47.380,32.370,1.742,16.065,17.227,0.906,1.515,877.100,1428.600,1.629,14.556,26.105,0.990,1.656,19.721,20.995,0.746,0.751,14.555,26.099,0.189,8.780,9.666,0.018,4155.000,132.456,49.057,8.780,58.723,ON,Mostly clear; Hybrid loop operating; Ceff=1.63x
263,10:11:00,34.180,68.680,66.690,48.820,47.430,32.370,1.749,16.059,17.223,0.908,1.520,879.600,1433.100,1.629,14.589,26.180,0.993,1.661,19.715,20.991,0.745,0.751,14.582,26.179,0.189,8.771,9.665,0.018,4155.000,132.988,49.099,8.771,58.764,ON,Mostly clear; Hybrid loop operating; Ceff=1.63x
264,10:11:30,34.190,68.790,66.790,48.890,47.490,32.370,1.756,16.053,17.220,0.911,1.524,881.800,1437.300,1.630,14.620,26.250,0.995,1.666,19.708,20.987,0.746,0.751,14.624,26.243,0.189,8.775,9.661,0.018,4155.000,133.520,49.152,8.775,58.812,ON,Mostly clear; Hybrid loop operating; Ceff=1.63x
265,10:12:00,34.200,68.900,66.890,48.960,47.550,32.380,1.762,16.047,17.216,0.913,1.528,883.700,1440.800,1.631,14.643,26.308,0.997,1.670,19.701,20.983,0.745,0.751,14.651,26.306,0.189,8.772,9.660,0.018,4155.000,133.976,49.200,8.772,58.860,ON,Mostly clear; Hybrid loop operating; Ceff=1.63x
266,10:12:30,34.210,69.010,66.980,49.020,47.610,32.380,1.766,16.041,17.212,0.914,1.531,884.900,1443.400,1.631,14.657,26.348,0.999,1.673,19.695,20.979,0.745,0.751,14.661,26.352,0.189,8.766,9.660,0.018,4155.000,134.280,49.223,8.766,58.882,ON,Mostly clear; Hybrid loop operating; Ceff=1.63x
267,10:13:00,34.210,69.100,67.070,49.080,47.660,32.390,1.769,16.036,17.209,0.914,1.532,885.500,1445.000,1.632,14.661,26.371,0.999,1.675,19.689,20.975,0.745,0.751,14.657,26.364,0.189,8.758,9.653,0.018,4155.000,134.509,49.252,8.758,58.905,ON,Mostly clear; Hybrid loop operating; Ceff=1.63x
268,10:13:30,34.220,69.170,67.140,49.130,47.700,32.390,1.770,16.031,17.206,0.914,1.533,885.600,1445.600,1.632,14.657,26.377,0.999,1.675,19.684,20.972,0.745,0.751,14.652,26.377,0.189,8.754,9.654,0.018,4155.000,134.585,49.259,8.754,58.913,ON,Mostly clear; Hybrid loop operating; Ceff=1.63x
269,10:14:00,34.230,69.230,67.190,49.160,47.730,32.390,1.769,16.028,17.205,0.914,1.533,885.200,1445.500,1.633,14.647,26.373,0.999,1.675,19.681,20.970,0.745,0.751,14.650,26.375,0.189,8.756,9.654,0.018,4155.000,134.509,49.235,8.756,58.889,ON,Mostly clear; Hybrid loop operating; Ceff=1.63x
270,10:14:30,34.230,69.260,67.230,49.180,47.750,32.390,1.769,16.026,17.203,0.913,1.532,884.700,1445.200,1.634,14.636,26.363,0.998,1.675,19.678,20.969,0.745,0.751,14.632,26.355,0.189,8.751,9.649,0.018,4155.000,134.509,49.245,8.751,58.894,ON,Mostly clear; Hybrid loop operating; Ceff=1.63x
271,10:15:00,34.240,69.280,67.250,49.190,47.760,32.400,1.768,16.025,17.203,0.913,1.532,884.200,1444.900,1.634,14.627,26.358,0.998,1.675,19.677,20.968,0.745,0.750,14.631,26.355,0.189,8.755,9.651,0.018,4155.000,134.433,49.227,8.755,58.878,ON,Mostly clear; Hybrid loop operating; Ceff=1.63x
272,10:15:30,34.250,69.280,67.250,49.190,47.770,32.400,1.769,16.025,17.203,0.913,1.532,884.000,1445.200,1.635,14.624,26.363,0.997,1.675,19.677,20.968,0.745,0.751,14.631,26.355,0.189,8.757,9.649,0.018,4155.000,134.509,49.245,8.757,58.894,ON,Mostly clear; Hybrid loop operating; Ceff=1.63x
273,10:16:00,34.260,69.270,67.250,49.180,47.770,32.400,1.771,16.025,17.203,0.913,1.534,884.400,1446.300,1.635,14.630,26.384,0.998,1.676,19.677,20.968,0.745,0.751,14.631,26.389,0.189,8.753,9.654,0.018,4155.000,134.661,49.263,8.753,58.917,ON,Mostly clear; Hybrid loop operating; Ceff=1.64x
274,10:16:30,34.260,69.250,67.250,49.170,47.760,32.400,1.774,16.026,17.203,0.914,1.536,885.400,1448.500,1.636,14.647,26.423,0.999,1.679,19.678,20.969,0.745,0.751,14.648,26.424,0.189,8.753,9.652,0.018,4155.000,134.889,49.271,8.753,58.923,ON,Mostly clear; Hybrid loop operating; Ceff=1.64x
275,10:17:00,34.270,69.240,67.240,49.160,47.760,32.400,1.779,16.026,17.204,0.916,1.539,886.900,1451.500,1.637,14.674,26.480,1.001,1.682,19.679,20.969,0.745,0.751,14.680,26.477,0.189,8.758,9.651,0.018,4155.000,135.269,49.308,8.758,58.960,ON,Mostly clear; Hybrid loop operating; Ceff=1.64x
276,10:17:30,34.280,69.230,67.240,49.150,47.760,32.400,1.785,16.027,17.204,0.918,1.543,889.000,1455.400,1.637,14.707,26.550,1.003,1.687,19.679,20.969,0.745,0.751,14.713,26.546,0.189,8.757,9.651,0.018,4155.000,135.725,49.342,8.757,58.992,ON,Mostly clear; Hybrid loop operating; Ceff=1.64x
277,10:18:00,34.290,69.230,67.250,49.160,47.770,32.410,1.792,16.026,17.203,0.920,1.548,891.200,1459.600,1.638,14.744,26.626,1.005,1.692,19.678,20.969,0.746,0.750,14.744,26.630,0.189,8.753,9.653,0.018,4155.000,136.257,49.393,8.753,59.046,ON,Mostly clear; Hybrid loop operating; Ceff=1.64x
278,10:18:30,34.290,69.250,67.280,49.170,47.790,32.410,1.799,16.025,17.202,0.922,1.552,893.500,1463.800,1.638,14.780,26.702,1.008,1.696,19.677,20.968,0.745,0.751,14.775,26.698,0.189,8.749,9.650,0.018,4155.000,136.790,49.444,8.749,59.094,ON,Mostly clear; Hybrid loop operating; Ceff=1.64x
279,10:19:00,34.300,69.290,67.310,49.200,47.810,32.410,1.805,16.023,17.201,0.924,1.556,895.500,1467.600,1.639,14.811,26.768,1.010,1.701,19.675,20.966,0.745,0.751,14.805,26.765,0.189,8.748,9.649,0.018,4155.000,137.246,49.480,8.748,59.129,ON,Mostly clear; Hybrid loop operating; Ceff=1.64x
280,10:19:30,34.310,69.340,67.370,49.230,47.850,32.410,1.810,16.020,17.199,0.926,1.559,897.000,1470.600,1.639,14.832,26.819,1.012,1.704,19.671,20.964,0.745,0.751,14.835,26.813,0.189,8.750,9.647,0.018,4155.000,137.626,49.516,8.750,59.163,ON,Mostly clear; Hybrid loop operating; Ceff=1.64x
281,10:20:00,34.320,69.410,67.430,49.280,47.890,32.410,1.813,16.016,17.196,0.927,1.561,897.900,1472.700,1.640,14.843,26.852,1.013,1.707,19.667,20.961,0.745,0.750,14.847,26.843,0.189,8.749,9.644,0.018,4155.000,137.854,49.527,8.749,59.171,ON,Mostly clear; Hybrid loop operating; Ceff=1.64x
282,10:20:30,34.330,69.490,67.500,49.330,47.930,32.410,1.815,16.011,17.194,0.927,1.563,898.200,1473.700,1.641,14.843,26.865,1.013,1.708,19.662,20.958,0.745,0.750,14.842,26.874,0.189,8.743,9.649,0.018,4155.000,138.006,49.548,8.743,59.197,ON,Mostly clear; Hybrid loop operating; Ceff=1.64x
283,10:21:00,34.340,69.580,67.580,49.380,47.980,32.410,1.815,16.006,17.191,0.927,1.563,898.100,1473.900,1.641,14.834,26.863,1.013,1.708,19.656,20.955,0.745,0.751,14.838,26.870,0.189,8.741,9.646,0.018,4155.000,138.006,49.541,8.741,59.187,ON,Mostly clear; Hybrid loop operating; Ceff=1.64x
284,10:21:30,34.340,69.680,67.660,49.440,48.030,32.410,1.815,16.001,17.187,0.926,1.562,897.500,1473.600,1.642,14.819,26.851,1.012,1.707,19.650,20.951,0.745,0.751,14.817,26.846,0.189,8.735,9.639,0.018,4155.000,138.006,49.552,8.735,59.191,ON,Mostly clear; Hybrid loop operating; Ceff=1.64x
